t,x,y,psi,u,v,r,tau_u,tau_v,tau_r,current_x,current_y
316.99967193603516,0.9610913006285117,0.0,0.0,5.5761429864286533e-11,0.0,0.0,-22.20999999819053,0.0,0.0,1.0,0.0
317.00952076911926,0.9610913006290679,0.0,0.0,5.54941310015041e-11,0.0,0.0,-22.20999999820762,0.0,0.0,1.0,0.0
317.0195093154907,0.9610913006296216,0.0,0.0,5.523310825124895e-11,0.0,0.0,-22.20999999820762,0.0,0.0,1.0,0.0
317.0295948982239,0.9610913006301726,0.0,0.0,5.4968334601620563e-11,0.0,0.0,-22.209999998224617,0.0,0.0,1.0,0.0
317.03956174850464,0.9610913006307209,0.0,0.0,5.470977889754061e-11,0.0,0.0,-22.209999998224617,0.0,0.0,1.0,0.0
317.0494968891144,0.9610913006312667,0.0,0.0,5.4447518966992604e-11,0.0,0.0,-22.20999999824143,0.0,0.0,1.0,0.0
317.05947279930115,0.9610913006318099,0.0,0.0,5.4191417770098384e-11,0.0,0.0,-22.20999999824143,0.0,0.0,1.0,0.0
317.0694715976715,0.9610913006323505,0.0,0.0,5.393162488572557e-11,0.0,0.0,-22.209999998258123,0.0,0.0,1.0,0.0
317.07950162887573,0.9610913006328885,0.0,0.0,5.367793256802768e-11,0.0,0.0,-22.209999998258123,0.0,0.0,1.0,0.0
317.08955240249634,0.961091300633424,0.0,0.0,5.3420622751872137e-11,0.0,0.0,-22.209999998274593,0.0,0.0,1.0,0.0
317.0995788574219,0.9610913006339569,0.0,0.0,5.316935394219161e-11,0.0,0.0,-22.209999998274593,0.0,0.0,1.0,0.0
317.10959243774414,0.9610913006344873,0.0,0.0,5.291448435270604e-11,0.0,0.0,-22.209999998290936,0.0,0.0,1.0,0.0
317.1195418834686,0.9610913006350152,0.0,0.0,5.2665598647632404e-11,0.0,0.0,-22.209999998290936,0.0,0.0,1.0,0.0
317.129638671875,0.9610913006355406,0.0,0.0,5.241311634241688e-11,0.0,0.0,-22.209999998307175,0.0,0.0,1.0,0.0
317.1396677494049,0.9610913006360635,0.0,0.0,5.216656219277128e-11,0.0,0.0,-22.209999998307175,0.0,0.0,1.0,0.0
317.1497292518616,0.9610913006365839,0.0,0.0,5.1916482845562626e-11,0.0,0.0,-22.209999998323198,0.0,0.0,1.0,0.0
317.1597526073456,0.9610913006371018,0.0,0.0,5.167227557677661e-11,0.0,0.0,-22.209999998323198,0.0,0.0,1.0,0.0
317.1696128845215,0.9610913006376173,0.0,0.0,5.1424581424006426e-11,0.0,0.0,-22.20999999833906,0.0,0.0,1.0,0.0
317.17963671684265,0.9610913006381303,0.0,0.0,5.118270222759581e-11,0.0,0.0,-22.20999999833906,0.0,0.0,1.0,0.0
317.18965792655945,0.9610913006386409,0.0,0.0,5.0937342068390496e-11,0.0,0.0,-22.209999998354817,0.0,0.0,1.0,0.0
317.19961857795715,0.961091300639149,0.0,0.0,5.069774357483956e-11,0.0,0.0,-22.209999998354817,0.0,0.0,1.0,0.0
317.20952820777893,0.9610913006396548,0.0,0.0,5.045471079139912e-11,0.0,0.0,-22.209999998370403,0.0,0.0,1.0,0.0
317.2196259498596,0.9610913006401581,0.0,0.0,5.0217383596465784e-11,0.0,0.0,-22.209999998370403,0.0,0.0,1.0,0.0
317.229611158371,0.9610913006406591,0.0,0.0,4.9976659032000776e-11,0.0,0.0,-22.209999998385832,0.0,0.0,1.0,0.0
317.23963165283203,0.9610913006411577,0.0,0.0,4.9741587461948215e-11,0.0,0.0,-22.209999998385832,0.0,0.0,1.0,0.0
317.24978256225586,0.9610913006416539,0.0,0.0,4.950313628593238e-11,0.0,0.0,-22.209999998401138,0.0,0.0,1.0,0.0
317.25966930389404,0.9610913006421478,0.0,0.0,4.927028585853959e-11,0.0,0.0,-22.209999998401138,0.0,0.0,1.0,0.0
317.27004408836365,0.9610913006426393,0.0,0.0,4.9034088217572953e-11,0.0,0.0,-22.209999998416297,0.0,0.0,1.0,0.0
317.27967143058777,0.9610913006431284,0.0,0.0,4.880343629299787e-11,0.0,0.0,-22.209999998416297,0.0,0.0,1.0,0.0
317.2896454334259,0.9610913006436153,0.0,0.0,4.856948974894359e-11,0.0,0.0,-22.209999998431282,0.0,0.0,1.0,0.0
317.2997534275055,0.9610913006440998,0.0,0.0,4.8341036327186213e-11,0.0,0.0,-22.209999998431282,0.0,0.0,1.0,0.0
317.309739112854,0.961091300644582,0.0,0.0,4.810931615037065e-11,0.0,0.0,-22.20999999844613,0.0,0.0,1.0,0.0
317.3197965621948,0.961091300645062,0.0,0.0,4.788303510853628e-11,0.0,0.0,-22.20999999844613,0.0,0.0,1.0,0.0
